time,AGU,BCN,BCS,CAM,CHH,CHP,CMX,COA,COL,DUR,GRO,GUA,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SIN,SLP,SON,TAB,TAM,TLA,VER,YUC,ZAC
2022-06-01,14.19,18.4,20.76,23.2,18.09,19.77,13.5,22.29,22.7,15.54,20.26,14.36,13.73,17.47,9.52,15.19,17.01,22.43,20.65,18.03,13.16,15.71,23.99,23.63,20.18,21.89,23.59,23.62,8.84,19.41,22.82,14.14
2022-07-01,13.66,21.06,23.21,23.27,18.47,19.79,13.88,23.12,23.29,16.13,20.38,13.94,14.3,17.14,10.01,14.79,16.78,22.98,21.55,18.38,12.97,15.21,24.45,24.4,20.0,24.04,24.03,24.47,8.65,19.52,22.77,14.27
2022-08-01,13.54,22.21,23.97,23.28,17.85,19.9,13.48,22.2,22.97,15.53,19.85,13.83,14.39,17.11,9.86,14.57,16.4,22.58,21.58,18.14,13.0,15.56,24.09,23.83,20.08,23.41,23.82,24.53,8.98,19.78,22.63,14.04
2022-09-01,11.76,20.86,23.1,23.05,15.28,20.09,13.49,19.19,22.83,13.43,19.85,13.0,14.23,16.85,9.87,14.43,16.32,22.86,19.08,18.27,13.11,14.77,24.14,23.79,18.52,22.09,23.55,22.29,9.68,19.45,22.54,12.57
2022-10-01,8.74,16.36,19.33,22.07,9.74,19.31,12.48,14.46,22.55,9.13,19.87,10.72,12.23,14.9,8.23,13.3,15.69,21.45,15.07,16.88,11.78,12.72,22.93,20.33,15.69,15.16,23.12,18.82,8.55,17.82,20.93,9.15
2022-11-01,6.23,8.8,14.96,21.73,3.76,18.65,11.05,10.31,21.21,4.15,19.02,9.2,11.0,11.62,6.86,12.1,14.38,16.58,11.87,15.87,10.51,11.6,22.5,13.93,14.3,6.99,22.76,16.15,6.39,16.77,20.64,6.11
2022-12-01,3.77,7.1,12.79,19.92,2.93,16.55,8.33,7.74,19.34,3.64,17.01,6.25,7.64,8.94,5.21,8.25,11.06,13.93,8.7,13.26,7.77,8.72,20.81,11.49,11.41,6.01,21.02,13.39,2.87,14.34,18.67,3.85
2023-01-01,2.8,7.08,11.52,19.64,1.48,16.2,8.16,7.96,17.56,2.61,16.41,5.53,7.18,7.78,3.12,7.9,10.71,12.67,9.49,13.42,7.71,7.57,20.65,10.39,11.14,4.2,20.35,14.13,2.58,14.22,18.2,2.96
2023-02-01,5.81,6.35,11.74,20.08,3.08,16.42,8.67,8.8,18.02,4.09,17.5,7.18,7.85,9.99,4.05,9.3,12.2,13.24,9.67,14.87,8.35,8.7,20.59,10.76,11.26,5.2,20.52,13.49,3.68,14.06,18.91,5.39
2023-03-01,6.73,8.25,13.63,21.54,6.26,18.47,11.41,13.43,18.22,7.21,18.31,10.04,11.1,11.22,6.56,11.28,14.38,12.96,14.29,16.51,10.9,12.57,22.04,12.06,15.27,7.96,22.52,18.03,6.18,17.22,20.25,7.04
2023-04-01,9.98,9.92,15.94,22.79,9.29,19.1,13.03,16.09,20.7,10.6,22.57,12.19,13.84,12.53,9.62,13.84,15.96,13.9,17.7,19.13,12.89,14.97,21.88,14.2,18.17,9.08,22.79,19.15,7.9,19.03,21.7,9.35
2023-05-01,11.84,12.78,16.48,23.8,11.9,21.74,12.89,20.0,22.27,12.74,20.58,13.72,15.04,15.39,10.75,15.68,17.44,18.31,21.21,17.81,13.47,15.34,23.73,17.23,19.13,13.31,24.36,21.59,9.45,19.92,22.75,11.79
2023-06-01,14.96,14.73,19.74,24.69,16.78,21.9,15.31,23.31,22.96,15.49,21.32,15.71,15.98,17.46,10.44,17.0,19.1,22.17,21.52,20.14,14.29,17.34,24.82,22.19,21.19,18.29,25.19,24.46,9.9,21.2,23.77,15.17
2023-07-01,11.2,15.06,18.98,22.52,15.78,19.48,11.3,19.3,21.55,13.46,18.11,12.5,13.07,15.26,7.77,12.83,14.92,20.44,19.12,16.24,10.78,14.44,23.53,21.19,18.25,20.54,22.06,22.54,6.92,17.48,22.29,12.39
2023-08-01,13.79,20.19,24.33,24.15,18.75,21.54,13.63,24.0,23.71,16.26,20.09,14.27,15.85,17.08,10.09,15.42,17.19,22.95,21.66,19.1,13.7,15.67,24.94,24.87,20.6,24.27,24.03,24.65,10.09,20.15,23.93,15.03
2023-09-01,12.65,18.39,23.65,23.95,16.41,21.07,13.04,22.24,23.88,15.15,20.34,13.51,14.63,16.99,9.17,14.08,17.12,23.44,21.05,19.23,13.11,15.01,24.4,25.53,20.43,21.92,24.14,24.24,9.15,19.68,23.62,14.16
2023-10-01,10.73,15.39,20.96,23.33,11.79,21.1,12.34,17.02,22.68,12.0,19.81,12.84,14.11,15.42,9.13,13.68,16.7,21.61,18.26,18.55,13.25,14.12,24.31,22.16,17.62,17.83,23.85,20.53,9.29,18.76,22.8,11.91
2023-11-01,7.79,10.6,17.69,21.7,6.92,19.76,10.55,10.64,22.06,7.95,18.91,9.48,10.26,13.1,6.93,11.68,14.77,19.59,11.73,16.27,10.51,10.91,22.66,17.77,13.91,12.1,21.98,14.75,7.01,15.92,21.35,8.26
2023-12-01,5.37,7.87,13.55,19.86,1.35,17.75,8.75,7.98,19.66,3.93,16.8,7.53,8.52,10.28,5.35,9.69,12.39,15.52,9.83,13.52,8.5,8.2,20.85,12.84,12.25,6.54,20.71,13.17,4.6,14.42,19.11,5.13
2024-01-01,4.25,6.66,11.74,20.28,1.17,17.87,9.2,5.46,18.37,2.75,16.76,6.98,8.62,8.71,4.07,8.53,12.15,13.0,6.91,14.35,8.88,8.85,21.37,10.77,11.62,5.21,20.78,10.89,4.78,14.19,19.17,4.53
2024-02-01,4.88,7.97,12.62,17.88,4.06,16.54,9.33,10.26,18.17,4.69,17.0,8.01,9.05,9.81,4.13,9.61,12.6,14.39,10.08,13.35,8.18,9.2,19.47,11.67,12.24,7.54,18.99,13.83,4.04,13.87,15.98,5.23
2024-03-01,7.56,8.63,13.36,22.57,6.18,20.13,12.17,13.13,17.02,6.47,17.73,10.03,12.07,10.69,6.39,9.62,14.53,13.57,13.68,16.27,11.43,12.39,23.78,11.97,16.9,8.26,23.3,17.78,7.33,18.01,21.97,6.69
2024-04-01,10.47,10.05,14.61,23.83,9.24,21.36,13.59,17.71,18.65,10.06,19.71,13.11,13.16,13.1,8.9,12.76,17.13,14.97,17.34,18.12,13.11,14.62,23.66,14.15,18.61,10.41,24.26,20.34,9.0,19.19,22.14,10.15
2024-05-01,14.9,12.8,17.9,26.28,14.07,23.07,16.26,22.85,20.06,13.87,21.39,16.82,17.63,16.17,11.65,15.35,19.68,18.16,22.55,20.29,15.97,19.24,26.52,18.03,23.63,13.52,26.44,25.53,11.23,23.01,25.32,14.87
2024-06-01,16.24,17.41,19.87,25.0,19.65,22.11,15.19,23.82,22.34,15.99,21.54,16.62,15.96,18.45,11.4,16.18,19.2,22.31,22.8,19.98,14.95,17.95,25.81,24.13,22.54,21.37,25.27,25.33,10.96,21.74,24.7,16.5
2024-07-01,14.73,21.07,23.39,24.65,19.44,21.52,13.79,22.64,23.48,15.81,20.86,15.26,15.82,18.0,11.08,15.18,17.45,23.64,21.3,18.96,14.21,16.66,25.54,25.33,20.22,25.04,24.34,24.08,10.8,20.23,24.27,15.11
2024-08-01,13.82,20.12,24.15,24.35,19.34,21.45,13.68,23.98,23.75,15.72,20.24,14.56,15.09,17.51,10.75,14.93,17.22,23.5,21.51,18.71,13.54,16.06,25.36,24.81,19.81,24.47,24.28,24.29,9.84,20.34,23.86,14.34
2024-09-01,14.24,17.79,22.85,24.63,15.76,21.52,14.28,20.67,23.92,15.11,20.8,15.01,16.18,17.94,11.38,15.3,17.53,23.8,21.08,19.03,14.31,16.74,25.48,24.12,19.74,21.57,24.72,23.71,10.77,21.28,24.2,14.23
2024-10-01,9.74,14.22,21.41,23.07,11.66,20.8,11.41,16.94,23.01,10.76,19.34,11.08,12.21,14.65,7.85,12.2,15.12,22.69,16.1,17.4,11.74,12.32,23.72,22.72,15.86,18.1,23.12,19.67,7.63,18.75,22.48,9.53
2024-11-01,8.11,7.46,15.0,21.4,5.09,19.33,9.8,13.23,21.93,6.88,18.72,9.72,10.64,12.91,5.35,10.62,13.08,18.81,15.1,15.2,9.35,11.28,22.22,14.67,15.29,7.8,22.03,18.62,4.8,16.76,20.8,7.87
2024-12-01,5.43,6.37,13.07,19.03,2.62,17.28,8.19,9.69,20.0,3.79,16.42,7.28,8.11,10.6,4.64,8.16,10.57,15.29,11.52,13.14,7.38,9.6,20.04,11.69,12.88,5.71,19.86,15.31,3.15,15.1,17.99,5.21
