time,AGU,BCN,BCS,CAM,CMX,CHH,CHP,COA,COL,DUR,GRO,GUA,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SIN,SLP,SON,TAB,TLA,VER,YUC,ZAC,TAM
2019-03-01,8.679612904066666,8.8482115964,13.06129864896,20.243760605,11.395671094470588,6.847004208609756,18.15944936604545,11.895985643666666,18.300376016666668,6.922150570254902,18.307026536045456,10.2635995975625,11.00864623605,10.946089755615384,6.139322398456522,11.52437722017647,15.30648782595238,14.495707304545457,12.800692609111112,15.950713895612246,10.442409003140002,11.917532936923076,21.18370132,12.703879338309523,15.308034292086958,9.248239237927272,20.81858011,6.3135412884,16.142491061442854,18.997299727931036,7.676868670434783,16.321840729215687
2019-04-01,9.401466666866666,13.162388808357145,15.3135912906,21.851412515,12.882361041947368,8.685166649900001,18.99101648944776,14.393620195703704,17.426227168,8.155811587106383,18.169135144,10.913602591040815,12.33525985235,10.898182013722222,7.081895764304348,11.44657650746,15.395607641947366,15.89793119090909,13.925490072888888,16.687002490266668,11.559361262058824,13.521355312,22.712944366666665,14.550664585135134,16.39295043308,11.510496960122447,22.099102629411764,7.688879457800001,16.91339290032353,20.74588717,7.913482381391304,17.679114395208334
2019-05-01,12.590553565466667,14.098503473066668,15.94304642816,24.4415561735,13.993398815588236,11.915362866775,21.130214991692306,19.79426225851852,19.68088978533333,10.24419511483871,19.243114610952382,13.862168903489795,15.20816097545,13.914601823736842,8.960410602744187,14.098951921588236,16.855079320121952,17.795865406,19.869145616296297,17.958970672955555,13.595392597196078,16.825179764999998,25.33324687727273,16.614284814615385,21.7371074375,12.959351436115384,25.124741594210526,9.681543530454546,20.72244499979412,23.416150220357142,11.043934478428572,23.64660471304348
2019-06-01,15.702365080666668,17.57059316214286,19.9082503924,23.979241351052632,14.187382978058825,16.68733441571795,20.896340936153848,21.518912953448275,23.44201323933333,15.48519984655814,20.01939039595238,14.969099214375,15.492280423,17.65541004804878,10.578719633454543,16.098954913269232,17.21876898734091,22.849917183636364,21.218300411481483,18.702907377333336,13.814147758584904,16.44365351307692,25.8009727,22.28873156139535,21.70599873869565,19.08399253692308,24.60725839111111,11.243900914636365,20.63860635110448,23.959056132222223,14.665927635813953,24.4755092744
2019-07-01,14.209078341066666,19.032124475384617,23.913001146000003,22.9454966065,13.0140883745,18.25089666515,20.34026498723077,21.57741437375,23.156034648,15.319723660897958,19.200134269818182,13.60311928622449,14.626472611157894,16.588333237954547,9.657308813933334,15.03294801171154,16.132773652620003,23.16140556818182,20.4517450128,17.418820353346938,12.398072716134616,14.89786393181818,25.37206256181818,24.412114733333333,20.67850017583333,23.29504050698113,23.598409292941174,9.551689919,19.43349436954412,22.57675743259259,13.686218511851065,23.85101087
2019-08-01,13.411966632958332,20.768932744375,24.678035620625,23.26192612619048,13.55050568316,18.416806687185183,20.58965147719298,23.42348934894737,23.60443794,15.988742995781818,20.05034471209615,13.916702242113208,14.142821070285716,16.93430653264151,9.508732857767855,14.797832727892857,15.93815966994,23.502570404285716,21.91507502655172,18.33199783242308,12.806035993535714,15.935381061428572,25.37637141473684,24.25311704086957,21.332980364666664,23.81604688610169,24.36701112708333,9.2328063118,19.71936711744156,22.956940352903224,14.089486592391305,25.03430930480769
2019-09-01,12.195652173913045,18.657692307692308,23.28181818181818,23.17391304347826,13.808695652173911,16.15614035087719,20.62372881355932,21.135135135135137,23.211111111111112,14.27037037037037,19.774,13.33529411764706,14.028571428571428,16.732142857142858,9.157142857142857,14.483636363636364,16.024489795918367,23.2,20.306896551724137,18.156603773584905,12.626785714285717,14.941176470588236,24.311111111111117,23.426086956521736,20.256666666666668,21.265573770491805,23.88695652173913,9.326666666666666,19.441772151898736,23.02758620689655,12.95909090909091,23.39814814814815
2019-10-01,11.166666666666666,13.257692307692308,19.446153846153848,23.245454545454542,13.620833333333332,11.073076923076922,20.57454545454545,15.582352941176469,22.71176470588236,11.50943396226415,19.678260869565214,12.983018867924528,13.725,15.882692307692308,9.11111111111111,14.352830188679246,15.868085106382978,22.95,16.5,17.591836734693878,12.355555555555556,14.25,24.3,21.820454545454545,18.568,15.33103448275862,23.531818181818185,9.023076923076925,18.839189189189188,22.9,12.185106382978724,19.808
2019-11-01,8.78695652173913,11.335714285714284,17.377777777777776,20.88636363636364,11.515,7.657142857142857,19.03090909090909,10.424242424242424,22.34117647058824,7.992857142857143,19.035416666666663,10.864814814814816,11.879166666666668,14.130188679245284,7.518181818181818,13.214285714285714,14.554901960784314,20.714285714285715,11.2,16.102127659574467,10.621818181818185,12.3,21.49285714285714,18.51136363636364,15.445833333333333,13.069375,21.58888888888889,6.6,15.808955223880597,19.7,8.813953488372093,14.464
2019-12-01,8.779725851043478,11.337106520571428,17.37554289074074,20.889716337727272,11.50964913335,7.654946431714285,19.025525963872727,10.42591471960606,22.33187073470588,7.989009229196428,19.0355412686875,10.856801171351853,11.876552313416669,14.133705398566038,7.518899343509091,13.211108887267857,14.548611439411763,20.70270203714286,11.193736626172416,16.103006649638296,10.62264452861818,12.293121693333337,21.48283524928572,18.50381682386364,15.436573987333333,13.064722125956251,21.580625533333333,6.6022512412307695,15.807604022537314,19.701739588571428,8.816444828093022,14.4599623848
