time,AGU,BCN,BCS,CAM,CHH,CHP,CMX,COA,COL,DUR,GRO,GUA,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SIN,SLP,SON,TAB,TAM,TLA,VER,YUC,ZAC
2022-11-01,120.84,310.11,6.71,2127.26,27.45,17810.3,1560.03,249.6,12.92,16.55,327.06,391.19,583.94,152.02,1519.24,436.08,274.82,0.87,880.75,2699.02,3521.2,51.7,1624.95,0.0,1458.25,18.63,10163.7,3212.6,132.17,9824.66,1757.62,212.26
2022-12-01,3.94,552.55,16.88,1329.25,240.1,8338.11,1117.46,27.19,0.0,0.51,76.3,251.24,216.3,72.31,379.76,114.49,89.01,0.5,75.78,1472.94,1578.49,14.1,1396.49,6.68,413.74,466.73,5688.0,434.99,142.91,6651.1,1263.43,0.56
2023-01-01,0.24,1334.53,184.89,773.53,312.69,8801.63,52.16,83.62,0.0,10.76,0.3,34.46,123.7,9.62,29.56,29.23,4.0,0.77,82.4,620.3,1574.05,27.5,1184.93,278.02,228.84,758.07,3861.15,209.66,1.02,3032.15,1363.67,13.05
2023-02-01,0.0,610.69,43.69,743.95,437.27,11936.77,15.27,9.84,0.0,43.8,0.0,3.9,106.36,0.0,61.9,7.7,0.0,0.25,31.51,280.67,776.6,1.7,248.64,85.82,334.05,1025.23,6361.5,155.86,0.0,3042.63,494.91,0.0
2023-03-01,1.41,1102.65,8.12,698.32,854.95,4247.88,2486.99,451.5,0.0,31.95,35.6,205.14,502.4,13.13,1445.47,274.55,162.24,0.0,725.65,1158.42,2166.05,11.81,633.48,4.21,565.44,323.19,3199.3,1775.81,145.02,7574.88,778.31,0.5
2023-04-01,12.4,0.62,0.0,225.31,35.9,696.17,344.33,12.89,0.0,30.47,205.03,64.9,746.68,1.11,402.75,47.14,461.42,0.0,111.89,1837.45,4882.28,56.22,208.15,23.88,1388.94,0.2,273.5,4029.92,223.03,7449.64,6.04,62.11
2023-05-01,91.43,21.77,7.17,932.92,485.89,9332.71,3838.29,1372.29,5.94,471.09,1351.29,873.6,1774.72,139.61,3373.55,854.69,2587.77,17.77,2680.96,3154.46,3977.84,351.79,1010.22,0.1,2607.33,92.1,931.1,6879.54,780.49,5225.54,947.4,341.62
2023-06-01,67.32,7.6,10.64,1337.26,328.15,18042.31,3115.83,317.52,962.04,280.02,2758.4,916.33,339.9,1791.22,1236.35,997.83,1372.89,394.12,360.01,3119.85,3525.03,27.51,911.49,38.19,347.44,232.35,2554.71,1870.75,530.55,7618.42,974.4,357.65
2023-07-01,1151.44,45.56,199.62,2645.73,1214.45,21834.91,9350.55,1070.58,2662.97,3216.81,7695.2,5313.8,1308.66,8098.67,11074.98,4737.59,8806.29,2525.61,984.17,9345.28,11780.24,1061.98,1282.55,5523.69,1299.11,2398.41,4417.5,1393.54,875.53,19220.97,2766.39,3703.8
2023-08-01,1492.0,617.26,1962.56,3731.47,1570.98,18072.73,8446.65,1216.88,2457.46,1272.82,9773.7,8363.7,1959.11,8375.97,8919.21,6221.8,6542.45,3189.86,438.73,12463.67,14289.9,1169.53,1460.38,7475.88,1358.46,2432.87,3160.9,2185.64,1020.0,20039.45,3108.84,2986.21
2023-09-01,191.4,61.2,427.5,3022.8,762.3,19745.3,4396.2,373.1,1802.6,1172.4,5841.7,1978.4,361.9,4698.5,2799.7,3429.5,4139.3,2346.3,955.7,4661.6,5698.0,289.5,1544.0,2718.0,431.7,603.6,3325.1,2063.8,623.0,11982.3,2540.1,885.9
2023-10-01,1382.48,12.64,3021.23,2064.23,756.31,26666.49,3009.12,1729.68,5827.53,2487.76,9923.77,2386.09,1957.62,6165.31,4713.01,3614.08,5401.54,2385.82,2204.25,6225.78,10476.42,858.53,1141.54,8769.63,2455.1,805.9,4887.75,4486.6,531.2,19663.11,1264.42,2484.92
2023-11-01,1112.83,210.99,67.27,2441.8,307.72,9578.73,2096.79,1113.41,207.03,1507.3,1770.36,1444.08,878.3,743.48,3135.04,712.6,3493.98,190.44,2356.61,3025.53,4834.13,230.59,2223.35,301.76,1269.34,39.98,6623.0,3804.17,279.0,11613.66,1402.86,1786.47
2023-12-01,1018.98,221.97,9.93,1140.15,58.98,5893.69,460.93,356.51,122.23,169.14,176.5,2010.37,672.22,1536.53,485.01,857.53,109.92,24.92,215.35,2532.37,4141.06,72.11,1196.78,20.11,1158.96,465.48,3239.05,1194.87,133.0,9860.79,1270.61,793.46
2024-01-01,4.25,641.74,13.57,675.67,259.4,3108.93,62.59,240.3,5.2,40.06,19.5,37.65,236.5,41.19,142.91,16.71,112.29,0.0,170.58,1552.8,1606.26,31.94,954.58,20.12,235.15,974.32,1766.45,447.47,80.0,8865.98,993.09,11.44
2024-02-01,425.98,784.34,23.82,242.43,195.8,1048.55,1310.17,491.39,336.03,1184.67,341.3,693.82,284.1,1325.05,945.39,646.03,588.34,297.26,612.95,568.1,1078.21,89.4,322.19,363.43,288.95,861.56,572.75,951.2,143.4,2214.88,251.7,1084.75
2024-03-01,0.0,1004.61,37.94,105.13,68.59,711.11,7.45,209.42,4.8,1.61,0.2,0.01,127.57,0.0,4.37,0.1,0.0,0.02,469.32,613.38,1175.17,1.4,57.25,41.98,157.35,562.02,187.45,782.97,2.3,2111.72,326.06,0.05
2024-04-01,0.0,163.43,3.22,67.96,31.74,3895.58,887.89,288.31,0.2,0.02,16.0,6.52,266.6,0.0,795.86,29.91,35.87,1.02,619.94,1523.55,2159.1,50.15,318.05,8.25,438.85,226.37,183.5,587.22,181.7,2712.79,273.6,6.32
2024-05-01,56.29,24.77,0.1,220.45,0.01,6251.83,3011.29,515.99,0.0,113.03,409.02,455.82,274.35,412.69,1874.96,377.48,1256.83,0.0,1398.4,1128.26,1486.96,205.39,0.91,0.0,81.09,0.0,1193.6,1560.18,602.1,534.77,25.3,96.67
2024-06-01,1543.96,1.3,100.49,7219.49,815.02,40684.59,9943.59,1430.79,1009.3,1320.12,5672.21,5923.27,4856.73,5567.92,8288.63,3717.44,8314.0,2003.97,12438.13,15608.23,18987.12,1457.58,5907.42,1191.15,6071.04,1033.69,6847.95,18754.77,1257.0,41086.63,8241.19,2932.23
2024-07-01,2360.11,22.13,38.48,2154.41,2140.72,25003.62,12612.26,1209.81,4084.11,4765.49,9916.92,9098.56,4080.32,12018.47,12418.56,8837.87,13312.01,2563.89,2025.17,14492.39,19392.79,1782.93,1859.27,5699.01,8197.85,3634.48,2928.7,7126.79,1386.1,27067.83,2840.23,5125.73
2024-08-01,1010.59,50.76,365.42,3332.9,1387.89,22681.43,21062.23,574.06,3764.54,1780.8,9006.15,5560.67,1566.1,11176.87,13489.63,7439.46,12422.0,3232.91,616.05,10656.18,13731.03,583.79,1085.92,7936.46,928.95,3362.49,4654.4,3033.36,1040.6,18203.83,4023.29,2181.02
2024-09-01,1816.46,0.28,1001.87,2980.41,947.06,32203.33,14865.84,2069.09,5248.95,2572.06,19404.06,5709.84,2801.96,8238.53,11998.97,8212.34,14087.65,2563.5,3417.94,13688.23,15210.13,1167.66,2945.99,4487.51,1798.26,585.0,5722.8,9155.52,1251.3,22587.09,4451.68,3514.86
2024-10-01,227.47,1.4,4.63,3167.5,85.76,20764.12,3485.09,43.16,893.27,131.99,3927.14,237.95,1076.81,1843.22,2422.27,900.91,3787.52,748.9,1908.41,12763.7,10348.13,48.57,4718.16,642.78,954.64,86.37,8117.7,3222.78,606.7,35173.46,5536.73,390.28
2024-11-01,0.0,54.4,2.6,1048.3,86.3,7369.7,1506.3,171.8,22.7,16.7,340.1,50.6,676.7,216.6,788.1,263.7,260.9,89.8,114.9,1452.9,2954.9,16.1,1425.1,31.0,161.3,83.1,1495.8,409.2,137.6,4408.1,1200.7,12.0
